image,gt_idx,x1,y1,x2,y2,w,h,area,max_gt_iou,neighbors_100px,edge_dist,img_n_gt,matched50,pred_score50,pred_iou50,matched75,max_pred_iou,status
DJI_20250511174637_0618_D_tile_0049_x4640_y608,5,430.99984000000006,28.000031999999994,481.99984,55.000032000000004,50.99999999999994,27.00000000000001,1376.999999999999,0.1565383838956053,2,28.000031999999994,17,True,0.62236,0.7724472755451902,True,0.7724472755451902,TP
DJI_20250511174637_0618_D_tile_0049_x4640_y608,6,522.0,0.9999999999999987,574.0,33.0,52.0,32.0,1664.0,0.0,2,0.9999999999999987,17,True,0.74722,0.9743359639831665,True,0.9743359639831665,TP
DJI_20250511174637_0618_D_tile_0049_x4640_y608,7,595.99984,9.000192,632.9998400000001,99.999872,37.000000000000114,90.99968,3366.9881600000103,0.0,1,7.000159999999937,17,True,0.72531,0.7632727001672943,True,0.7632727001672943,TP
DJI_20250511174637_0618_D_tile_0049_x4640_y608,8,50.0,20.0,102.0,76.0,52.0,56.0,2912.0,0.008060436029457786,2,20.0,17,True,0.83352,0.5472304770014406,True,0.889701025036674,TP
DJI_20250511174637_0618_D_tile_0049_x4640_y608,9,200.99968,580.99984,268.0,639.9998400000001,67.00031999999999,59.000000000000114,3953.018880000007,0.0,0,0.00015999999993709935,17,True,0.83914,0.9147474479855503,True,0.9147474479855503,TP
DJI_20250511174637_0618_D_tile_0049_x4640_y608,10,1.0003199999999879,458.00031999999993,170.0,532.00032,168.99968,74.00000000000006,12505.97632000001,0.0,0,1.0003199999999879,17,True,0.58723,0.930378944780442,True,0.930378944780442,TP
DJI_20250511174637_0618_D_tile_0049_x4640_y608,11,179.00032,398.99968,316.0,490.99968,136.99968,92.0,12603.970560000002,0.0,1,149.00032,17,True,0.87862,0.9162835319372593,True,0.9162835319372593,TP
DJI_20250511174637_0618_D_tile_0049_x4640_y608,12,282.99984,501.00015999999994,337.99983999999995,518.00016,54.99999999999994,17.000000000000114,935.0000000000052,0.0,2,121.99983999999995,17,True,0.73459,0.7483714454858619,False,0.7483714454858619,TP
DJI_20250511174637_0618_D_tile_0049_x4640_y608,13,399.99968,490.00032,489.99968,532.00032,90.0,42.0,3780.0,0.1880017612845086,2,107.99968000000001,17,True,0.70724,0.8918747239730309,True,0.8918747239730309,TP
DJI_20250511174637_0618_D_tile_0049_x4640_y608,14,360.00032,502.00032,446.99999999999994,520.00032,86.99967999999996,18.0,1565.994239999999,0.1880017612845086,3,119.99968000000001,17,True,0.00125,0.5489183945437088,False,0.5489183945437088,FN_lowScore
DJI_20250511174637_0618_D_tile_0049_x4640_y608,15,385.0,461.00015999999994,430.99999999999994,506.00015999999994,45.99999999999994,45.0,2069.9999999999973,0.09264104870500971,2,133.99984000000006,17,False,0.0,0.0,False,0.33390810478592475,FN_nearMiss
DJI_20250511174637_0618_D_tile_0049_x4640_y608,16,533.0,576.0,627.0,640.0,94.0,64.0,6016.0,0.0,0,0.0,17,True,0.8307,0.9505740955778603,True,0.9505740955778603,TP
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,0,70.00031999999999,380.0,120.00031999999999,412.0,50.0,32.0,1600.0,0.0,0,70.00031999999999,13,True,0.81076,0.7432806466759784,False,0.7432806466759784,TP
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,1,248.00016000000002,390.99968,291.00016,406.99968,42.99999999999997,16.0,687.9999999999995,0.0,1,233.00032,13,True,0.70765,0.5327494052944717,False,0.5327494052944717,TP
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,2,492.99968000000007,452.99968,560.0,476.99968000000007,67.00031999999993,24.000000000000057,1608.0076800000022,0.0,1,80.0,13,True,0.61599,0.7856114998973474,True,0.7856114998973474,TP
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,3,248.00032,431.99968000000007,314.00032,457.99968,66.0,25.999999999999943,1715.9999999999964,0.0,1,182.00032,13,True,0.83392,0.8599953782207932,True,0.8599953782207932,TP
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,4,510.99967999999996,0.999968,614.99968,63.999968,104.00000000000006,63.0,6552.000000000004,0.0,0,0.999968,13,True,0.895,0.9344978418799268,True,0.9344978418799268,TP
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,5,216.00032,0.999968,266.00032,49.999967999999996,50.0,48.99999999999999,2449.9999999999995,0.0,0,0.999968,13,True,0.79213,0.8635447431429846,True,0.8635447431429846,TP
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,6,557.00032,544.0001599999999,577.00032,563.00016,20.0,19.000000000000114,380.0000000000023,0.0,2,62.99968000000001,13,True,0.16721,0.6857362770694132,False,0.6857362770694132,FN_lowScore
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,7,456.99999999999994,543.00016,519.0,596.0001599999999,62.00000000000006,52.999999999999886,3285.999999999996,0.0,2,43.99984000000006,13,True,0.80402,0.7139619982056457,True,0.8292952066742967,TP
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,8,348.0,516.99984,452.0,567.99984,104.0,51.0,5304.0,0.0,2,72.00016000000005,13,True,0.78803,0.8634590134592379,True,0.8634590134592379,TP
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,9,272.99968,527.99968,348.0,561.99968,75.00031999999999,34.0,2550.01088,0.055549002166044,2,78.00031999999999,13,True,0.7317,0.7520687335512958,True,0.7520687335512958,TP
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,10,197.99968,530.0,287.0,597.0003199999999,89.00031999999999,67.00031999999987,5963.049920102388,0.055549002166044,1,42.999680000000126,13,True,0.3474,0.7837733602362928,True,0.7837733602362928,FN_lowScore
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,11,88.99999999999999,537.99968,195.0,579.99968,106.00000000000001,42.0,4452.000000000001,0.06631012815205097,1,60.00031999999999,13,True,0.76596,0.7661467434067376,True,0.7661467434067376,TP
DJI_20250511174637_0618_D_tile_0050_x4640_y1216,12,3.000000000000007,459.99968,173.0,553.0,170.0,93.00031999999999,15810.054399999997,0.06631012815205097,1,3.000000000000007,13,True,0.54679,0.6298105034610456,False,0.6298105034610456,TP
DJI_20250511174637_0618_D_tile_0051_x4640_y1824,0,304.00032,456.99968000000007,390.00032,472.99968,86.0,15.999999999999943,1375.999999999995,0.0,1,167.00032,10,True,0.6354,0.7729162206916171,True,0.7729162206916171,TP
DJI_20250511174637_0618_D_tile_0051_x4640_y1824,1,579.00016,493.0,640.00016,547.0,61.0,54.0,3294.0,0.0,0,-0.00016000000005078618,10,True,0.79663,0.8774362099841622,True,0.8774362099841622,TP
DJI_20250511174637_0618_D_tile_0051_x4640_y1824,2,412.00032,406.0,522.00032,474.0,110.0,68.0,7480.0,0.08387680717869071,2,117.99968000000001,10,True,0.85231,0.7061300135054425,False,0.7061300135054425,TP
DJI_20250511174637_0618_D_tile_0051_x4640_y1824,3,408.00032,458.99968,486.00032,546.99968,78.0,88.0,6864.0,0.08387680717869071,3,93.00031999999999,10,True,0.79795,0.8110668883970135,True,0.8110668883970135,TP
DJI_20250511174637_0618_D_tile_0051_x4640_y1824,4,486.99999999999994,508.0,509.0,532.0,22.000000000000057,24.0,528.0000000000014,0.0,2,108.0,10,True,0.68882,0.6153071119137022,False,0.6153071119137022,TP
DJI_20250511174637_0618_D_tile_0051_x4640_y1824,5,378.99983999999995,494.99983999999995,397.99984,513.9998400000001,19.000000000000057,19.000000000000114,361.00000000000324,0.0,2,126.00015999999994,10,True,0.48163,0.7898604617896988,True,0.7898604617896988,TP
DJI_20250511174637_0618_D_tile_0051_x4640_y1824,6,234.99968,358.0,322.99968,402.0,88.0,44.0,3872.0,0.0,1,234.99968,10,True,0.79513,0.778270150713098,True,0.778270150713098,TP
DJI_20250511174637_0618_D_tile_0051_x4640_y1824,7,176.99967999999998,278.00032,272.99968,348.00032,96.00000000000003,70.0,6720.000000000002,0.020103316791164803,2,176.99967999999998,10,True,0.04491,0.6171359495527685,True,0.8809192263786443,FN_lowScore
DJI_20250511174637_0618_D_tile_0051_x4640_y1824,8,20.0,311.99984,184.0,348.99984000000006,164.0,37.00000000000006,6068.000000000009,0.020103316791164803,1,20.0,10,True,0.79378,0.9352163095933816,True,0.9352163095933816,TP
DJI_20250511174637_0618_D_tile_0051_x4640_y1824,9,124.99983999999999,348.99983999999995,187.99983999999998,387.99984,62.999999999999986,39.00000000000006,2457.000000000003,7.868084006415693e-16,2,124.99983999999999,10,True,0.03337,0.6823956706799068,False,0.6823956706799068,FN_lowScore
DJI_20250511174637_0618_D_tile_0052_x4640_y2432,0,231.0,297.0,361.99968,415.0,130.99968,118.0,15457.96224,0.048146453963593266,1,225.0,6,True,0.8955,0.6683875907146787,True,0.8163060746670234,TP
DJI_20250511174637_0618_D_tile_0052_x4640_y2432,1,406.0,315.00032,522.0,399.00032000000004,116.0,84.00000000000006,9744.000000000007,0.0,0,118.0,6,True,0.88309,0.9590287344568776,True,0.9590287344568776,TP
DJI_20250511174637_0618_D_tile_0052_x4640_y2432,2,544.9996799999999,481.00032,620.0,501.00032,75.0003200000001,20.0,1500.006400000002,0.022401193227897704,1,20.0,6,True,0.70142,0.7307119663908149,False,0.7307119663908149,TP
DJI_20250511174637_0618_D_tile_0052_x4640_y2432,3,530.0,498.99968,602.9996800000001,550.99968,72.99968000000013,52.0,3795.9833600000065,0.022401193227897704,1,37.000319999999874,6,True,0.81402,0.7493738512842599,False,0.7493738512842599,TP
DJI_20250511174637_0618_D_tile_0052_x4640_y2432,4,416.00016000000005,517.0001599999999,439.00016,574.00016,22.999999999999943,57.000000000000114,1310.9999999999993,0.0,0,65.99983999999995,6,True,0.76904,0.5805910855783317,False,0.5805910855783317,TP
DJI_20250511174637_0618_D_tile_0052_x4640_y2432,5,229.0,375.0,251.0,464.00032,22.0,89.00031999999999,1958.0070399999997,0.048146453963593266,1,175.99968,6,True,0.00271,0.6709520575082485,False,0.6709520575082485,FN_lowScore
DJI_20250511174637_0618_D_tile_0053_x4640_y3040,0,296.0,246.99967999999998,364.0,282.99968,68.0,36.00000000000003,2448.000000000002,0.010034168164131928,1,246.99967999999998,8,True,0.6305,0.5137095070527095,False,0.7289786997418112,TP
DJI_20250511174637_0618_D_tile_0053_x4640_y3040,1,283.00032,282.00032,343.00032,320.00032,60.0,38.0,2280.0,0.010034168164131928,1,282.00032,8,True,0.62182,0.952290657405986,True,0.952290657405986,TP
DJI_20250511174637_0618_D_tile_0053_x4640_y3040,2,382.99983999999995,423.99968,421.99984,505.99968,39.00000000000006,82.0,3198.0000000000045,0.0,0,134.00032,8,True,0.81696,0.766640411438046,True,0.766640411438046,TP
DJI_20250511174637_0618_D_tile_0053_x4640_y3040,3,147.99983999999998,278.0,192.99983999999998,302.0,45.0,24.0,1080.0,0.04181431822644723,2,147.99983999999998,8,True,0.49824,0.8686200605407399,True,0.8686200605407399,TP
DJI_20250511174637_0618_D_tile_0053_x4640_y3040,4,155.00032000000002,299.00032,195.00032000000002,343.00032,40.0,44.0,1760.0,0.04181431822644723,1,155.00032000000002,8,True,0.758,0.7727079923457478,True,0.7727079923457478,TP
DJI_20250511174637_0618_D_tile_0053_x4640_y3040,5,18.0,213.00032000000002,126.00000000000001,337.00032,108.00000000000001,123.99999999999997,13391.999999999998,0.028949903970465596,2,18.0,8,True,0.06013,0.6708109907311279,True,0.7965407791926796,FN_lowScore
DJI_20250511174637_0618_D_tile_0053_x4640_y3040,6,1.0000320000000018,293.00016,34.000032,318.00016,32.99999999999999,25.0,824.9999999999998,0.028949903970465596,1,1.0000320000000018,8,True,0.00701,0.6174777882835988,True,0.8776507678873791,FN_lowScore
DJI_20250511174637_0618_D_tile_0053_x4640_y3040,7,29.000000000000004,395.99967999999996,131.0,469.99968,102.0,74.00000000000006,7548.0000000000055,0.0,0,29.000000000000004,8,True,0.73573,0.8852113685744559,True,0.8852113685744559,TP
DJI_20250511174637_0618_D_tile_0054_x0_y3316,0,316.00032,0.999968,426.00032,43.999968,110.0,43.0,4730.0,0.0,0,0.999968,2,True,0.82389,0.9554679076271552,True,0.9554679076271552,TP
DJI_20250511174637_0618_D_tile_0054_x0_y3316,1,527.99968,0.999968,601.99968,41.999967999999996,74.0,40.99999999999999,3033.9999999999995,0.0,0,0.999968,2,True,0.81318,0.6021161807002811,False,0.740506839568346,TP
DJI_20250511174637_0618_D_tile_0055_x608_y3316,0,261.00016,517.9998400000001,302.00016,550.99984,41.0,32.999999999999886,1352.9999999999955,0.0,0,89.00016000000005,9,True,0.72364,0.8551394674076077,True,0.8551394674076077,TP
DJI_20250511174637_0618_D_tile_0055_x608_y3316,1,238.0,23.999872,286.0,91.000192,48.0,67.00032,3216.0153600000003,0.0,1,23.999872,9,True,0.69218,0.8586884961395447,True,0.8586884961395447,TP
DJI_20250511174637_0618_D_tile_0055_x608_y3316,2,336.99968,34.0,380.99968,66.0,44.0,32.0,1408.0,0.0,1,34.0,9,True,0.65271,0.7295178863196576,False,0.7295178863196576,TP
DJI_20250511174637_0618_D_tile_0055_x608_y3316,3,470.00032,531.99968,557.0,637.99968,86.99968000000001,106.0,9221.966080000002,0.1110704761359746,2,2.000319999999988,9,True,0.5079,0.6198508558570418,True,0.8803320877927402,TP
DJI_20250511174637_0618_D_tile_0055_x608_y3316,4,539.00032,503.00032,611.00032,640.0,72.0,136.99968,9863.97696,0.30828778173707716,2,0.0,9,True,0.31472,0.6708080657843164,True,0.7933172367569004,FN_lowScore
DJI_20250511174637_0618_D_tile_0055_x608_y3316,5,540.0,533.99984,640.0,582.9998400000001,100.0,49.000000000000114,4900.000000000011,0.30828778173707716,2,0.0,9,True,0.10954,0.7360485220741454,True,0.8627903738775484,FN_lowScore
DJI_20250511174637_0618_D_tile_0055_x608_y3316,6,596.0,34.000032,640.0,89.000032,44.0,55.00000000000001,2420.0000000000005,0.0,1,0.0,9,True,0.31469,0.8652590493574989,True,0.8652590493574989,FN_lowScore
DJI_20250511174637_0618_D_tile_0055_x608_y3316,7,505.99984000000006,49.00016,566.99984,94.00016000000001,60.999999999999886,45.00000000000001,2744.9999999999955,0.0,1,49.00016,9,True,0.72974,0.7186385500582727,False,0.7186385500582727,TP
DJI_20250511174637_0618_D_tile_0055_x608_y3316,8,3.000031999999999,0.999968,52.000032000000004,15.999967999999999,49.00000000000001,15.0,735.0000000000001,0.0,0,0.999968,9,True,0.52987,0.7518960517459771,True,0.7518960517459771,TP
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,0,154.0,59.000319999999995,254.99968,159.00032,100.99968000000001,100.0,10099.968,0.004493623301138809,0,59.000319999999995,14,True,0.82672,0.8764098876166656,True,0.8764098876166656,TP
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,1,19.999999999999993,1.0000000000000009,164.99967999999998,67.0,144.99967999999998,66.0,9569.978879999999,0.15015335748546943,1,1.0000000000000009,14,True,0.84548,0.6032181961092518,False,0.6032181961092518,TP
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,2,10.000191999999997,38.99999999999999,82.99987200000001,93.0,72.99968000000001,54.00000000000001,3941.9827200000013,0.15015335748546943,1,10.000191999999997,14,True,0.02645,0.5111132867844457,False,0.5111132867844457,FN_lowScore
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,3,423.00000000000006,5.0,469.0,101.0,45.99999999999994,96.0,4415.9999999999945,0.0,0,5.0,14,True,0.8124,0.7445624431747118,False,0.7445624431747118,TP
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,4,307.99968,64.0,369.99968,124.0,62.0,60.0,3720.0,0.0,0,64.0,14,True,0.68478,0.8833902405845997,True,0.8833902405845997,TP
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,5,541.00032,458.99968,581.00032,550.99968,40.0,92.0,3680.0,0.0,0,58.99968000000001,14,True,0.72271,0.8182333408267946,True,0.8182333408267946,TP
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,6,279.99968,553.00016,349.0,598.00016,69.00031999999999,45.0,3105.0143999999996,0.0,0,41.99983999999995,14,True,0.21656,0.8857213438973381,True,0.8857213438973381,FN_lowScore
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,7,440.0,587.0001599999999,508.0,640.00016,68.0,53.000000000000114,3604.0000000000077,0.0,0,-0.00016000000005078618,14,True,0.77919,0.5633518962229633,True,0.8472081765352307,TP
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,8,0.9999999999999964,534.0,55.0,582.0,54.0,48.0,2592.0,0.0,0,0.9999999999999964,14,True,0.73432,0.8676121679136101,True,0.8676121679136101,TP
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,9,67.00031999999999,430.99999999999994,172.0,485.0,104.99968000000001,54.00000000000006,5669.982720000006,0.10658543014904245,2,67.00031999999999,14,True,0.81607,0.882703350070268,True,0.882703350070268,TP
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,10,41.0,364.00000000000006,71.0,448.99968,30.0,84.99967999999996,2549.9903999999988,0.15555555555555556,2,41.0,14,True,0.21583,0.7515960167695808,True,0.7515960167695808,FN_lowScore
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,11,57.0,364.00000000000006,131.0,448.99968,74.0,84.99967999999996,6289.976319999997,0.15555555555555556,2,57.0,14,True,0.29533,0.6835484239602209,True,0.8257071163698771,FN_lowScore
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,12,242.99968,407.00032,310.99967999999996,467.00032,67.99999999999994,60.0,4079.9999999999964,0.0,0,172.99968,14,True,0.78155,0.8533881068832337,True,0.8533881068832337,TP
DJI_20250511174637_0618_D_tile_0056_x1216_y3316,13,580.0,552.0,640.0,640.0,60.0,88.0,5280.0,0.0,0,0.0,14,True,0.69544,0.8236667916666657,True,0.8236667916666657,TP
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,0,18.999968,110.00032000000002,53.999968,176.00032,35.0,65.99999999999997,2309.999999999999,0.0,0,18.999968,12,True,0.79878,0.7996156727230622,True,0.7996156727230622,TP
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,1,82.00032,45.0,156.00032,114.00031999999999,73.99999999999999,69.00031999999999,5106.023679999998,0.023061695633805685,0,45.0,12,True,0.85947,0.9144365338127375,True,0.9144365338127375,TP
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,2,140.99999999999997,80.99967999999998,247.0,240.0,106.00000000000003,159.00032000000002,16854.033920000005,0.023061695633805685,0,80.99967999999998,12,True,0.7555,0.7300464210799539,False,0.7300464210799539,TP
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,3,427.00016,108.00016000000001,444.00016,135.00016,17.0,26.999999999999986,458.9999999999998,0.0,1,108.00016000000001,12,True,0.17487,0.6250056118759414,False,0.6292839533365137,FN_lowScore
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,4,530.99968,1.000191999999993,638.99968,91.99987199999998,108.0,90.99967999999998,9827.965439999998,0.0,0,1.000191999999993,12,True,0.84384,0.8446546256496212,True,0.8446546256496212,TP
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,5,516.99984,137.00032000000002,539.99984,202.00000000000003,23.0,64.99968000000001,1494.9926400000004,0.0,1,100.00016000000005,12,True,0.62185,0.8582505037196032,True,0.8582505037196032,TP
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,6,477.00032,93.00032,517.00032,133.00032,40.0,39.999999999999986,1599.9999999999995,0.0,2,93.00032,12,True,0.64791,0.6430609156843158,False,0.6430609156843158,TP
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,7,212.99983999999998,403.99968,259.99984,493.0,47.00000000000003,89.00031999999999,4183.015040000002,0.1219606449940368,1,147.0,12,True,0.00944,0.6357202419883641,True,0.7580179425641327,FN_lowScore
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,8,235.0,438.0,337.0,521.00032,102.0,83.00031999999999,8466.03264,0.1502298601597272,2,118.99968000000001,12,True,0.0029,0.5485346509545808,False,0.6924034963323746,FN_lowScore
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,9,292.99968,470.00016000000005,388.00000000000006,505.00016000000005,95.00032000000004,35.0,3325.0112000000017,0.1502298601597272,1,134.99983999999995,12,True,0.02075,0.5480780274810079,False,0.5480780274810079,FN_lowScore
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,10,1.000192000000002,556.0,97.99987200000001,640.0,96.99968000000001,84.0,8147.973120000001,0.0,0,0.0,12,True,0.83006,0.5652815170034101,True,0.7806854154417968,TP
DJI_20250511174637_0618_D_tile_0057_x1824_y3316,11,159.0,603.00016,245.0,640.00016,86.0,37.0,3182.0,0.0,0,-0.00016000000005078618,12,True,0.66389,0.8921800889881509,True,0.8921800889881509,TP
DJI_20250511174637_0618_D_tile_0058_x2432_y3316,0,535.0,125.00032000000002,589.0,201.00032000000002,54.0,76.0,4104.0,0.0,0,51.0,11,True,0.85573,0.8928610879050791,True,0.8928610879050791,TP
DJI_20250511174637_0618_D_tile_0058_x2432_y3316,1,451.99984,1.9999680000000009,472.99983999999995,48.999968,20.999999999999943,47.0,986.9999999999973,0.0,0,1.9999680000000009,11,True,0.67609,0.81839072106489,True,0.81839072106489,TP
DJI_20250511174637_0618_D_tile_0058_x2432_y3316,2,85.00016000000001,1.0000320000000018,114.00016,54.000032000000004,28.999999999999986,53.0,1536.9999999999993,0.0,1,1.0000320000000018,11,True,0.80925,0.8633316653113986,True,0.8633316653113986,TP
DJI_20250511174637_0618_D_tile_0058_x2432_y3316,3,162.99999999999997,8.000032,253.99968,71.000032,90.99968000000004,63.00000000000001,5732.979840000004,0.0,0,8.000032,11,True,0.62543,0.6883197789672717,False,0.6883197789672717,TP
DJI_20250511174637_0618_D_tile_0058_x2432_y3316,4,258.0,113.00016,302.0,154.00016,44.0,41.0,1804.0,0.0,0,113.00016,11,True,0.74657,0.8033031276618786,True,0.8033031276618786,TP
DJI_20250511174637_0618_D_tile_0058_x2432_y3316,5,117.99984,99.00016,150.99984,120.00016000000001,33.0,21.000000000000014,693.0000000000005,0.007122154590763932,2,99.00016,11,True,0.47176,0.718169426592653,False,0.718169426592653,TP
DJI_20250511174637_0618_D_tile_0058_x2432_y3316,6,129.00032,115.99968000000001,233.00032,229.00000000000003,104.0,113.00032000000002,11752.033280000001,0.007122154590763932,1,115.99968000000001,11,True,0.6628,0.5523892940998557,True,0.8303124691775401,TP
DJI_20250511174637_0618_D_tile_0058_x2432_y3316,7,314.0,526.0,410.0,618.0,96.0,92.0,8832.0,0.0,0,22.0,11,True,0.70856,0.939715315915656,True,0.939715315915656,TP
DJI_20250511174637_0618_D_tile_0058_x2432_y3316,8,210.00016,504.99983999999995,237.00016000000002,531.99984,27.00000000000003,27.0,729.0000000000008,0.0,0,108.00016000000005,11,True,0.72125,0.7628274381927859,True,0.7628274381927859,TP
DJI_20250511174637_0618_D_tile_0058_x2432_y3316,9,23.000032000000004,442.99968,66.000032,502.99968,43.0,60.0,2580.0,0.0,1,23.000032000000004,11,True,0.79734,0.7288621779962149,False,0.7288621779962149,TP
DJI_20250511174637_0618_D_tile_0058_x2432_y3316,10,2.0000000000000018,517.0,68.0,559.0,66.0,42.0,2772.0,0.0,1,2.0000000000000018,11,True,0.80601,0.8301963238864808,True,0.8301963238864808,TP
DJI_20250511174637_0618_D_tile_0059_x3040_y3316,0,91.00032,1.000192000000002,164.0,107.99987200000001,72.99968,106.99968000000001,7810.942400102401,0.0,1,1.000192000000002,10,True,0.87419,0.9665070800616247,True,0.9665070800616247,TP
DJI_20250511174637_0618_D_tile_0059_x3040_y3316,1,46.000032,1.9999999999999973,77.00003199999999,46.0,30.999999999999993,44.0,1363.9999999999998,0.0,1,1.9999999999999973,10,True,0.75781,0.877291602720346,True,0.877291602720346,TP
DJI_20250511174637_0618_D_tile_0059_x3040_y3316,2,478.99968,158.99967999999998,530.99968,194.99967999999998,52.0,36.0,1872.0,0.0,1,109.00031999999999,10,True,0.79501,0.8125678672296162,True,0.8125678672296162,TP
DJI_20250511174637_0618_D_tile_0059_x3040_y3316,3,491.00032,195.00016,511.00032,216.00016,20.0,21.0,420.0,0.0,1,128.99968,10,True,0.45583,0.6017519711545658,False,0.6017519711545658,TP
DJI_20250511174637_0618_D_tile_0059_x3040_y3316,4,558.99968,0.999968,626.99968,21.999968000000003,68.0,21.000000000000004,1428.0000000000002,0.0,0,0.999968,10,True,0.76816,0.7830967101059245,True,0.7830967101059245,TP
DJI_20250511174637_0618_D_tile_0059_x3040_y3316,5,353.00000000000006,28.0,391.0,68.0,37.99999999999994,40.0,1519.9999999999977,0.0,1,28.0,10,True,0.75816,0.947797315762512,True,0.947797315762512,TP
DJI_20250511174637_0618_D_tile_0059_x3040_y3316,6,283.0,25.999967999999996,293.0,54.999967999999996,10.0,29.0,290.0,0.0,1,25.999967999999996,10,True,0.16084,0.5761706415653767,False,0.5761706415653767,FN_lowScore
DJI_20250511174637_0618_D_tile_0059_x3040_y3316,7,362.0,541.0,402.0,635.0,40.0,94.0,3760.0,0.009301057148872272,2,5.0,10,True,0.05776,0.849812650890621,True,0.849812650890621,FN_lowScore
DJI_20250511174637_0618_D_tile_0059_x3040_y3316,8,398.99984000000006,498.99968,433.99984000000006,558.99968,35.0,60.0,2100.0,0.021264318012052606,2,81.00031999999999,10,True,0.03982,0.6924404030764821,False,0.6985403304094783,FN_lowScore
DJI_20250511174637_0618_D_tile_0059_x3040_y3316,9,401.99984,555.0,458.99984000000006,625.99968,57.00000000000006,70.99968000000001,4046.9817600000047,0.021264318012052606,2,14.000319999999988,10,True,0.67932,0.8112465360148009,True,0.8112465360148009,TP
DJI_20250511174637_0618_D_tile_0060_x3648_y3316,0,95.99983999999999,14.0,120.99983999999999,76.0,25.0,62.0,1550.0,0.0,1,14.0,10,True,0.5813,0.5683813029211067,True,0.79824724002901,TP
DJI_20250511174637_0618_D_tile_0060_x3648_y3316,1,278.00016,144.00032,325.00016000000005,178.00032,47.00000000000006,34.0,1598.0000000000018,0.0,1,144.00032,10,True,0.79181,0.9412320723588253,True,0.9412320723588253,TP
DJI_20250511174637_0618_D_tile_0060_x3648_y3316,2,531.0001599999999,171.99984,576.0001599999999,212.99984,45.0,41.0,1845.0,0.0,0,63.99984000000006,10,True,0.03504,0.6337092096045579,False,0.6337092096045579,FN_lowScore
DJI_20250511174637_0618_D_tile_0060_x3648_y3316,3,394.00032,63.99999999999999,408.00032,160.99968,14.0,96.99968000000001,1357.9955200000002,0.15082127137774667,2,63.99999999999999,10,True,0.13532,0.5025239789999262,False,0.7011394358776755,FN_lowScore
DJI_20250511174637_0618_D_tile_0060_x3648_y3316,4,374.99968,103.99984,458.00000000000006,160.99984,83.00032000000004,57.0,4731.018240000002,0.15082127137774667,2,103.99984,10,True,0.43471,0.8406126309925191,True,0.8406126309925191,TP
DJI_20250511174637_0618_D_tile_0060_x3648_y3316,5,362.00016,172.99999999999997,401.00016000000005,242.00032,39.00000000000006,69.00032000000002,2691.0124800000044,0.0,3,172.99999999999997,10,True,0.76633,0.8232106153933733,True,0.8232106153933733,TP
DJI_20250511174637_0618_D_tile_0060_x3648_y3316,6,187.0,30.000320000000006,209.00000000000003,101.0,22.00000000000003,70.99968,1561.9929600000019,0.0,1,30.000320000000006,10,True,0.74017,0.6575629754850303,False,0.6575629754850303,TP
DJI_20250511174637_0618_D_tile_0060_x3648_y3316,7,91.00016,97.00000000000001,152.00016000000002,199.0,61.00000000000003,101.99999999999999,6222.000000000002,0.0,0,91.00016,10,True,0.50225,0.5169007709068361,False,0.7278374525875925,TP
DJI_20250511174637_0618_D_tile_0060_x3648_y3316,8,162.99999999999997,517.0,261.0,599.0,98.00000000000003,82.0,8036.000000000003,0.0,0,41.0,10,True,0.86501,0.9068880188368474,True,0.9068880188368474,TP
